transaction_id,customer_id,date,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
3067,514,2024-01-10 15:28:03,5,1,3.76,Credit Card,Online,,0.0,0.0
6794,201,2024-01-10 16:12:55,21,1,6.26,Mobile Pay,Online,,0.0,0.0
7507,201,2024-01-10 10:32:25,5,3,2.35,Mobile Pay,In-store,2.0,0.0,0.0
5262,259,2024-01-10 16:19:02,6,3,2.73,Cash,Online,,0.0,0.0
220,423,2024-01-10 15:51:59,6,1,5.18,Credit Card,Online,,0.0,0.0
960,135,2024-01-10 15:14:36,15,7,4.78,Cash,Online,,0.0,0.0
7235,355,2024-01-10 16:55:00,6,2,4.12,Credit Card,Online,,0.0,0.0
3721,631,2024-01-10 11:29:51,15,1,2.37,Credit Card,Online,,0.0,0.0
981,715,2024-01-10 14:21:45,15,5,4.93,Mobile Pay,In-store,4.0,0.0,0.0
5486,325,2024-01-10 13:59:11,21,1,2.14,Cash,In-store,1.0,5.0,0.21
9463,171,2024-01-10 10:21:24,15,1,4.4,Credit Card,Online,,0.0,0.0
1342,628,2024-01-10 14:37:52,5,1,5.0,Credit Card,Online,,0.0,0.0
9001,540,2024-01-10 15:26:26,21,5,3.96,Cash,In-store,1.0,0.0,0.0
10681,528,2024-01-10 12:06:27,15,2,2.17,Credit Card,In-store,1.0,0.0,0.0
3648,347,2024-01-10 12:16:30,5,1,5.0,Credit Card,Online,,0.0,0.5
5525,702,2024-01-10 10:31:35,15,2,6.45,Mobile Pay,In-store,4.0,0.0,0.0
5374,647,2024-01-11 15:42:11,21,1,4.12,Mobile Pay,In-store,4.0,0.0,0.0
323,445,2024-01-11 14:57:17,15,1,4.44,Mobile Pay,Online,,3.0,0.44
2899,493,2024-01-11 11:58:20,6,1,8.24,Cash,In-store,3.0,0.0,0.0
7711,451,2024-01-11 16:30:58,21,1,3.98,Mobile Pay,In-store,3.0,0.0,0.0
1769,462,2024-01-11 11:10:53,15,1,4.39,Cash,In-store,1.0,0.0,0.0
3041,513,2024-01-11 10:35:29,15,1,2.98,Credit Card,In-store,2.0,0.0,0.0
231,130,2024-01-11 16:05:41,15,1,6.3,Credit Card,Online,,0.0,0.0
9382,660,2024-01-11 11:09:19,5,1,2.48,Cash,Online,,0.0,0.0
9380,458,2024-01-11 16:52:53,21,1,5.07,Credit Card,In-store,3.0,0.0,0.0
6631,717,2024-01-11 09:07:22,15,1,2.99,Credit Card,Online,,1.0,0.3
7763,340,2024-01-11 09:44:39,15,1,6.18,Cash,In-store,3.0,0.0,0.0
2616,212,2024-01-11 13:48:47,15,5,5.13,Cash,In-store,2.0,0.0,0.0
1317,183,2024-01-11 16:22:30,5,1,3.14,Mobile Pay,Online,,0.0,0.0
5669,592,2024-01-11 15:01:08,15,1,3.48,Credit Card,Online,,0.0,0.0
6776,719,2024-01-11 15:26:07,15,4,5.9,Credit Card,In-store,3.0,0.0,0.0
196,149,2024-01-11 10:44:23,21,1,5.44,Cash,In-store,1.0,0.0,0.0
2928,348,2024-01-11 12:58:12,15,1,5.4,Cash,In-store,3.0,0.0,0.0
6858,274,2024-01-11 10:54:15,15,1,4.27,Cash,In-store,3.0,0.0,0.43
3409,700,2024-01-11 14:02:00,15,4,3.79,Credit Card,Online,,0.0,0.0
6869,605,2024-01-11 11:05:04,15,1,2.35,Mobile Pay,In-store,2.0,8.0,0.23
2430,329,2024-01-11 10:46:49,15,1,7.06,Mobile Pay,Online,,0.0,0.0
5918,538,2024-01-11 10:42:57,6,1,3.61,Cash,In-store,4.0,0.0,0.0
6752,279,2024-01-11 12:32:18,21,1,7.62,Cash,In-store,5.0,0.0,0.0
9640,393,2024-01-11 15:48:12,6,1,3.77,Credit Card,Online,,8.0,0.38
10856,656,2024-01-11 12:27:02,6,1,5.11,Cash,In-store,4.0,0.0,0.0
7202,424,2024-01-11 15:57:22,5,1,5.34,Cash,Online,,0.0,0.0
9899,624,2024-01-11 16:38:45,15,1,3.52,Mobile Pay,In-store,5.0,8.0,0.35
4366,637,2024-01-11 15:19:32,15,2,3.14,Cash,In-store,4.0,0.0,0.0
4951,131,2024-01-11 14:35:50,6,1,2.77,Mobile Pay,Online,,0.0,0.0
615,234,2024-01-11 12:42:59,5,1,4.36,Credit Card,Online,,0.0,0.0
1898,533,2024-01-11 10:11:06,5,1,5.71,Cash,Online,,0.0,0.0
10381,233,2024-01-11 11:14:45,15,3,1.76,Cash,Online,,0.0,0.0
7478,627,2024-01-11 12:38:18,21,1,5.76,Credit Card,In-store,4.0,9.0,0.58
2019,145,2024-01-11 12:27:25,5,1,2.89,Cash,Online,,0.0,0.29
7040,317,2024-01-11 10:01:58,21,1,4.9,Cash,In-store,4.0,0.0,0.0
415,266,2024-01-11 12:25:45,21,1,4.78,Mobile Pay,In-store,2.0,0.0,0.0
10451,704,2024-01-11 09:39:41,15,2,4.61,Mobile Pay,In-store,3.0,0.0,0.0
900,132,2024-01-11 16:34:24,6,1,3.39,Mobile Pay,In-store,4.0,0.0,0.0
5989,599,2024-01-11 15:43:26,15,3,5.37,Mobile Pay,In-store,2.0,0.0,0.0
3651,699,2024-01-11 09:53:55,5,1,3.83,Cash,Online,,0.0,0.0
10486,287,2024-01-11 09:27:33,21,2,5.01,Credit Card,Online,,0.0,0.0
9823,311,2024-01-11 09:44:10,15,1,3.76,Cash,In-store,2.0,0.0,0.0
5222,680,2024-01-11 11:51:05,15,1,4.77,Mobile Pay,In-store,2.0,1.0,0.48
8442,321,2024-01-11 13:10:46,6,1,3.59,Mobile Pay,Online,,0.0,0.0
8505,258,2024-01-11 11:58:21,15,1,5.89,Cash,Online,,0.0,0.0
6611,245,2024-01-11 13:47:14,15,4,5.54,Credit Card,In-store,2.0,0.0,0.0
6621,366,2024-01-11 12:33:00,5,2,8.61,Mobile Pay,Online,,0.0,0.0
3474,228,2024-01-11 14:47:37,15,1,4.66,Mobile Pay,In-store,1.0,0.0,0.0
10372,258,2024-01-11 16:09:28,15,2,7.79,Cash,In-store,1.0,0.0,0.0
1908,714,2024-01-11 13:01:02,5,1,3.46,Mobile Pay,Online,,0.0,0.0
7837,231,2024-01-12 09:06:56,6,1,6.05,Cash,Online,,0.0,0.0
4460,158,2024-01-12 15:25:42,6,7,4.45,Credit Card,Online,,7.0,2.23
3507,642,2024-01-12 09:47:16,6,1,5.3,Cash,Online,,0.0,0.0
8181,301,2024-01-12 12:56:43,5,1,5.54,Cash,Online,,0.0,0.0
9398,496,2024-01-12 11:06:48,15,3,5.06,Cash,In-store,3.0,0.0,0.0
2638,309,2024-01-12 11:14:42,15,5,4.55,Mobile Pay,In-store,4.0,0.0,0.0
2630,415,2024-01-12 16:43:08,5,1,4.84,Mobile Pay,Online,,0.0,0.0
1252,347,2024-01-12 11:18:12,15,3,5.37,Cash,In-store,1.0,7.0,1.07
7881,585,2024-01-12 09:54:18,5,1,4.46,Credit Card,Online,,0.0,0.45
3472,104,2024-01-12 11:25:04,15,2,4.56,Credit Card,Online,,0.0,0.0
1505,269,2024-01-12 15:52:10,15,1,6.15,Cash,Online,,3.0,0.62
906,135,2024-01-12 13:30:03,5,1,2.38,Credit Card,Online,,0.0,0.0
7682,137,2024-01-12 13:43:42,5,4,4.96,Credit Card,Online,,0.0,0.0
1648,409,2024-01-12 11:22:14,15,5,3.58,Cash,Online,,0.0,0.0
4253,455,2024-01-12 13:36:34,5,1,7.8,Credit Card,In-store,3.0,0.0,0.0
1343,208,2024-01-12 11:58:23,5,7,2.53,Cash,In-store,4.0,0.0,0.0
7670,361,2024-01-12 10:05:38,15,1,2.88,Cash,Online,,0.0,0.0
8264,407,2024-01-12 16:39:35,21,1,5.81,Credit Card,In-store,5.0,0.0,0.0
8540,559,2024-01-12 11:21:04,21,8,6.3,Mobile Pay,Online,,0.0,0.0
5968,407,2024-01-12 09:58:10,5,9,3.09,Cash,In-store,5.0,0.0,0.0
9543,613,2024-01-12 13:05:24,6,1,6.69,Credit Card,Online,,0.0,0.0
4503,686,2024-01-12 15:55:51,15,3,4.88,Mobile Pay,Online,,0.0,0.0
2482,267,2024-01-12 16:16:40,15,1,5.06,Credit Card,In-store,3.0,9.0,0.51
10190,464,2024-01-12 16:02:47,15,1,2.01,Credit Card,Online,,0.0,0.0
9780,609,2024-01-12 15:57:03,5,1,3.73,Mobile Pay,In-store,3.0,0.0,0.0
9687,477,2024-01-12 10:50:14,6,1,4.78,Mobile Pay,In-store,1.0,0.0,0.0
4500,311,2024-01-12 10:37:17,15,1,2.45,Cash,In-store,1.0,0.0,0.0
10855,608,2024-01-12 14:35:46,6,2,8.4,Cash,Online,,0.0,0.0
10013,640,2024-01-12 12:29:22,15,1,5.97,Mobile Pay,In-store,1.0,0.0,0.0
9099,223,2024-01-12 11:23:48,6,5,2.65,Cash,In-store,4.0,0.0,0.0
3192,424,2024-01-12 14:56:12,15,1,4.02,Mobile Pay,In-store,1.0,0.0,0.0
10899,698,2024-01-12 15:02:57,21,1,5.21,Mobile Pay,Online,,0.0,0.0
10852,232,2024-01-12 12:01:55,21,1,6.21,Mobile Pay,In-store,1.0,0.0,0.0
3294,377,2024-01-12 16:15:25,6,1,2.38,Cash,Online,,0.0,0.0
1914,478,2024-01-12 09:40:47,21,1,6.35,Credit Card,In-store,2.0,0.0,0.0
9301,622,2024-01-12 13:17:09,15,2,5.25,Credit Card,Online,,0.0,0.0
6226,101,2024-01-12 13:53:03,5,1,4.32,Mobile Pay,In-store,1.0,0.0,0.0
6300,543,2024-01-12 16:35:15,15,1,4.33,Credit Card,In-store,4.0,0.0,0.0
2914,462,2024-01-12 10:35:02,15,4,5.01,Credit Card,In-store,1.0,4.0,1.5
2091,462,2024-01-12 11:01:18,15,1,2.78,Cash,In-store,4.0,0.0,0.0
6695,213,2024-01-12 15:37:30,21,1,2.22,Credit Card,In-store,2.0,0.0,0.0
2919,598,2024-01-12 13:05:05,21,1,3.61,Mobile Pay,In-store,5.0,0.0,0.0
144,162,2024-01-12 13:52:38,5,4,3.47,Credit Card,In-store,4.0,2.0,1.04
6034,438,2024-01-12 09:13:40,21,1,2.31,Cash,Online,,0.0,0.0
6121,504,2024-01-12 14:55:55,5,1,9.15,Cash,In-store,4.0,0.0,0.0
410,623,2024-01-12 11:48:08,15,1,5.09,Mobile Pay,Online,,0.0,0.0
1355,213,2024-01-13 13:40:39,21,1,3.44,Credit Card,In-store,3.0,7.0,0.34
5654,114,2024-01-13 14:17:18,5,4,2.45,Mobile Pay,In-store,2.0,0.0,0.0
8374,225,2024-01-13 11:42:59,21,1,4.23,Cash,Online,,0.0,0.0
4379,386,2024-01-13 11:25:25,6,1,3.88,Mobile Pay,Online,,0.0,0.0
8076,652,2024-01-13 14:48:54,21,2,3.64,Cash,Online,,0.0,0.0
9116,436,2024-01-13 14:25:13,21,1,3.92,Cash,In-store,4.0,8.0,0.39
7657,379,2024-01-13 11:05:05,15,1,2.87,Cash,In-store,2.0,0.0,0.0
9843,284,2024-01-13 16:43:19,15,1,5.56,Mobile Pay,Online,,0.0,0.0
9473,153,2024-01-13 11:45:18,15,1,4.62,Cash,Online,,0.0,0.0
286,287,2024-01-13 14:50:15,21,1,5.98,Credit Card,Online,,0.0,0.0
9674,330,2024-01-13 13:30:59,6,1,5.69,Cash,Online,,0.0,0.0
7904,174,2024-01-13 09:07:20,15,1,5.35,Mobile Pay,Online,,0.0,0.0
6680,493,2024-01-13 13:27:04,5,3,4.2,Mobile Pay,Online,,0.0,0.0
8557,510,2024-01-13 12:26:39,15,1,3.87,Mobile Pay,Online,,0.0,0.0
6188,708,2024-01-13 09:56:03,15,1,3.22,Mobile Pay,In-store,1.0,0.0,0.0
681,370,2024-01-13 12:47:21,5,1,6.35,Mobile Pay,Online,,0.0,0.0
5636,719,2024-01-13 14:26:44,15,4,4.07,Mobile Pay,In-store,1.0,0.0,0.0
9261,601,2024-01-13 12:52:45,15,2,5.44,Mobile Pay,In-store,4.0,5.0,1.09
1564,378,2024-01-13 15:07:03,5,1,3.12,Mobile Pay,In-store,3.0,0.0,0.0
9898,181,2024-01-13 13:42:53,6,1,4.45,Mobile Pay,Online,,0.0,0.0
1043,444,2024-01-13 14:58:49,15,1,7.26,Cash,Online,,1.0,0.73
3077,138,2024-01-13 15:44:36,15,4,2.17,Cash,In-store,1.0,0.0,0.0
6037,358,2024-01-13 14:48:16,21,1,6.06,Cash,Online,,0.0,0.0
2409,595,2024-01-13 13:08:55,15,1,4.8,Mobile Pay,Online,,0.0,0.0
5963,441,2024-01-13 12:35:17,15,3,6.49,Mobile Pay,Online,,0.0,0.0
7317,428,2024-01-13 09:06:07,6,2,4.45,Cash,Online,,1.0,0.89
6022,380,2024-01-13 15:11:44,5,1,3.21,Mobile Pay,In-store,5.0,0.0,0.0
761,355,2024-01-13 14:18:05,6,1,5.12,Mobile Pay,In-store,1.0,0.0,0.0
7255,466,2024-01-13 16:36:40,15,1,5.0,Mobile Pay,In-store,2.0,2.0,0.5
1690,163,2024-01-13 16:25:48,6,1,3.77,Mobile Pay,Online,,0.0,0.0
4541,602,2024-01-13 12:00:26,6,1,2.45,Credit Card,Online,,0.0,0.0
1907,305,2024-01-13 12:54:19,21,5,3.16,Cash,Online,,0.0,0.0
9924,473,2024-01-13 10:29:01,6,1,5.63,Credit Card,Online,,0.0,0.0
10485,134,2024-01-13 11:18:58,15,1,3.67,Credit Card,In-store,5.0,0.0,0.0
9063,550,2024-01-13 13:53:22,15,1,3.17,Cash,In-store,2.0,3.0,0.32
5484,232,2024-01-13 15:50:20,5,12,5.07,Cash,Online,,0.0,0.0
993,114,2024-01-13 15:10:09,5,5,2.05,Cash,Online,,0.0,0.0
10807,361,2024-01-13 15:23:07,5,1,8.72,Cash,Online,,2.0,0.87
10156,661,2024-01-13 09:02:33,5,2,5.54,Credit Card,In-store,3.0,0.0,0.0
3650,299,2024-01-13 15:14:15,15,1,4.47,Cash,Online,,8.0,0.45
5892,543,2024-01-13 16:16:56,5,1,4.13,Credit Card,In-store,2.0,8.0,0.41
8168,592,2024-01-13 09:23:07,6,9,4.7,Credit Card,In-store,2.0,0.0,0.0
8139,135,2024-01-13 11:28:49,6,4,3.3,Mobile Pay,Online,,0.0,0.0
2014,602,2024-01-13 09:59:59,15,2,5.7,Mobile Pay,In-store,2.0,0.0,0.0
6874,671,2024-01-14 12:33:29,5,1,3.62,Cash,In-store,3.0,0.0,0.0
2426,415,2024-01-14 10:33:38,15,5,2.7,Cash,Online,,0.0,0.0
9816,606,2024-01-14 11:23:53,21,1,2.31,Cash,Online,,0.0,0.0
9634,124,2024-01-14 14:26:43,6,1,3.12,Mobile Pay,In-store,1.0,0.0,0.0
2171,610,2024-01-14 13:49:54,6,5,7.54,Cash,In-store,3.0,0.0,0.0
4935,706,2024-01-14 15:17:55,5,1,3.87,Credit Card,Online,,0.0,0.0
7735,522,2024-01-14 12:36:46,6,1,7.83,Mobile Pay,In-store,4.0,0.0,0.0
5986,570,2024-01-14 13:05:45,15,1,5.62,Cash,Online,,0.0,0.0
5426,521,2024-01-14 10:45:05,21,1,9.0,Cash,Online,,0.0,0.0
1776,102,2024-01-14 13:18:17,5,1,8.88,Cash,Online,,0.0,0.0
4980,550,2024-01-14 09:50:38,6,2,3.31,Mobile Pay,In-store,5.0,0.0,0.0
232,116,2024-01-14 14:17:26,15,1,2.57,Mobile Pay,Online,,0.0,0.0
6609,588,2024-01-14 12:12:57,6,1,8.97,Cash,In-store,5.0,0.0,0.0
4378,354,2024-01-14 16:40:22,5,1,4.02,Credit Card,In-store,1.0,0.0,0.0
7708,568,2024-01-14 09:48:26,6,1,1.84,Mobile Pay,In-store,4.0,0.0,0.0
6730,242,2024-01-14 12:50:15,15,5,3.48,Credit Card,Online,,0.0,0.0
4198,498,2024-01-14 15:50:17,5,2,5.75,Credit Card,Online,,0.0,0.0
8708,192,2024-01-14 16:33:50,21,1,7.9,Credit Card,In-store,5.0,0.0,0.0
5730,435,2024-01-14 13:31:46,21,1,2.73,Cash,Online,,0.0,0.0
8137,254,2024-01-14 10:18:57,15,1,3.35,Credit Card,In-store,1.0,0.0,0.0
10155,608,2024-01-14 15:18:58,5,1,4.28,Mobile Pay,Online,,0.0,0.0
720,202,2024-01-14 09:13:01,5,1,5.75,Mobile Pay,In-store,4.0,0.0,0.58
7676,341,2024-01-14 15:10:38,6,5,2.82,Credit Card,In-store,2.0,10.0,1.13
334,372,2024-01-14 10:10:29,15,4,2.87,Cash,In-store,1.0,3.0,1.15
2651,517,2024-01-14 16:29:43,15,1,2.66,Credit Card,In-store,4.0,0.0,0.0
6683,651,2024-01-14 11:11:21,15,1,6.71,Credit Card,In-store,2.0,4.0,0.67
8956,288,2024-01-14 15:10:01,5,1,4.38,Mobile Pay,In-store,3.0,0.0,0.0
7855,535,2024-01-14 10:15:56,21,9,4.89,Credit Card,In-store,4.0,0.0,0.0
6340,599,2024-01-14 14:20:58,5,1,7.0,Credit Card,Online,,0.0,0.0
9115,247,2024-01-14 13:34:38,5,1,5.82,Cash,In-store,5.0,0.0,0.0
8742,294,2024-01-14 12:22:02,21,1,3.25,Cash,In-store,1.0,0.0,0.0
3737,528,2024-01-14 12:31:30,6,7,3.4,Credit Card,Online,,0.0,0.0
8213,136,2024-01-14 14:53:37,5,1,4.05,Cash,In-store,4.0,0.0,0.0
6811,642,2024-01-14 11:19:46,21,4,2.2,Mobile Pay,Online,,0.0,0.0
10,313,2024-01-14 10:49:40,6,5,3.89,Mobile Pay,In-store,1.0,0.0,0.0
4666,419,2024-01-14 15:38:23,5,2,2.64,Mobile Pay,In-store,2.0,0.0,0.0
7952,451,2024-01-14 10:57:11,15,1,8.24,Cash,Online,,0.0,0.0
3908,233,2024-01-14 14:42:18,5,2,6.08,Mobile Pay,Online,,0.0,0.0
9411,213,2024-01-14 15:47:14,5,1,7.39,Credit Card,Online,,0.0,0.0
2624,553,2024-01-14 10:48:58,6,1,8.06,Mobile Pay,In-store,5.0,0.0,0.0
9672,495,2024-01-14 10:33:46,6,2,4.96,Cash,In-store,3.0,0.0,0.0
6502,639,2024-01-14 15:38:50,5,1,1.76,Credit Card,Online,,0.0,0.0
8292,641,2024-01-14 13:30:59,5,1,5.02,Mobile Pay,Online,,0.0,0.0
6314,281,2024-01-14 10:15:32,6,1,3.63,Cash,Online,,0.0,0.0
530,718,2024-01-14 14:02:30,15,1,2.2,Mobile Pay,Online,,0.0,0.0
7851,640,2024-01-14 15:48:30,21,1,4.96,Cash,Online,,0.0,0.0
10654,471,2024-01-15 15:58:17,5,1,5.9,Cash,In-store,5.0,9.0,0.59
3745,635,2024-01-15 10:41:22,15,1,6.37,Cash,Online,,0.0,0.0
3911,708,2024-01-15 15:43:14,6,1,3.26,Credit Card,In-store,4.0,0.0,0.0
2600,587,2024-01-15 12:54:58,6,2,4.12,Cash,Online,,0.0,0.0
976,319,2024-01-15 09:00:49,21,1,2.11,Mobile Pay,In-store,3.0,0.0,0.0
8871,352,2024-01-15 15:27:02,21,1,2.09,Cash,Online,,0.0,0.0
4493,523,2024-01-15 09:45:24,5,1,9.08,Credit Card,In-store,3.0,0.0,0.0
8897,463,2024-01-15 12:31:21,21,1,4.08,Mobile Pay,In-store,2.0,10.0,0.41
6246,563,2024-01-15 14:01:55,5,1,3.93,Credit Card,Online,,0.0,0.0
10360,138,2024-01-15 13:54:31,21,1,5.13,Cash,Online,,9.0,0.51
9155,345,2024-01-15 15:30:19,6,4,2.19,Mobile Pay,Online,,0.0,0.0
4010,328,2024-01-15 11:20:29,15,2,8.07,Credit Card,In-store,4.0,0.0,0.0
3212,177,2024-01-15 15:24:52,21,2,4.45,Credit Card,Online,,0.0,0.0
5388,374,2024-01-15 11:52:12,15,1,2.99,Cash,In-store,4.0,0.0,0.0
3580,405,2024-01-15 13:48:25,15,1,3.37,Mobile Pay,In-store,2.0,0.0,0.0
7876,249,2024-01-15 13:48:37,5,2,2.29,Credit Card,In-store,1.0,7.0,0.46
4828,202,2024-01-15 13:31:21,15,2,8.18,Credit Card,Online,,0.0,1.64
6520,394,2024-01-15 14:28:48,15,2,7.94,Mobile Pay,Online,,0.0,0.0
878,434,2024-01-15 09:25:04,21,3,4.69,Cash,Online,,0.0,0.0
6949,587,2024-01-15 11:32:06,15,1,2.34,Mobile Pay,In-store,3.0,0.0,0.0
7840,248,2024-01-15 10:31:26,15,3,4.39,Cash,Online,,0.0,0.0
3111,708,2024-01-15 15:02:00,5,1,2.35,Cash,In-store,3.0,0.0,0.0
7399,225,2024-01-15 13:53:20,5,1,4.63,Mobile Pay,In-store,2.0,0.0,0.0
2053,280,2024-01-15 14:39:29,15,1,5.22,Mobile Pay,Online,,0.0,0.0
8092,123,2024-01-15 12:53:41,21,1,4.7,Credit Card,In-store,2.0,9.0,0.47
1388,167,2024-01-15 12:51:17,15,1,2.81,Credit Card,Online,,4.0,0.28
9720,459,2024-01-15 16:24:21,6,2,3.14,Cash,Online,,9.0,0.63
3411,441,2024-01-15 10:14:15,5,1,2.88,Cash,Online,,0.0,0.0
7487,228,2024-01-15 16:34:33,15,1,3.36,Cash,Online,,0.0,0.0
9507,125,2024-01-15 15:43:28,5,1,3.4,Cash,In-store,3.0,0.0,0.0
3109,714,2024-01-15 12:06:48,15,1,4.52,Credit Card,Online,,0.0,0.0
5894,463,2024-01-15 09:24:02,6,1,3.18,Cash,In-store,2.0,0.0,0.0
4275,112,2024-01-15 12:59:55,15,1,6.14,Mobile Pay,In-store,4.0,0.0,0.0
2255,437,2024-01-15 15:54:34,15,1,4.01,Cash,In-store,5.0,0.0,0.0
6433,353,2024-01-15 14:52:50,6,1,4.94,Cash,Online,,0.0,0.0
6012,460,2024-01-15 14:52:16,15,1,5.93,Mobile Pay,In-store,2.0,0.0,0.0
7503,396,2024-01-15 10:57:50,6,2,3.81,Credit Card,Online,,0.0,0.0
8366,461,2024-01-15 12:29:20,15,1,4.0,Mobile Pay,In-store,2.0,1.0,0.4
2012,135,2024-01-15 15:52:17,5,1,4.0,Cash,Online,,0.0,0.0
5992,624,2024-01-15 11:05:08,15,1,5.83,Mobile Pay,Online,,0.0,0.0
7501,408,2024-01-15 12:33:59,21,1,9.2,Credit Card,In-store,2.0,8.0,0.92
1366,134,2024-01-15 14:10:47,5,2,3.11,Mobile Pay,In-store,5.0,0.0,0.0
1522,245,2024-01-15 09:18:16,6,1,3.52,Credit Card,Online,,0.0,0.0
1617,118,2024-01-16 16:38:50,5,4,4.06,Cash,In-store,5.0,7.0,1.62
3207,204,2024-01-16 11:28:12,15,1,2.65,Mobile Pay,Online,,0.0,0.0
1280,527,2024-01-16 09:55:33,5,1,4.79,Credit Card,In-store,5.0,0.0,0.0
9022,560,2024-01-16 14:04:58,15,1,2.98,Credit Card,Online,,0.0,0.0
3522,310,2024-01-16 14:36:04,6,1,4.61,Credit Card,Online,,0.0,0.0
6100,202,2024-01-16 14:08:52,15,1,3.63,Credit Card,In-store,3.0,0.0,0.0
2993,156,2024-01-16 10:58:33,21,2,4.39,Credit Card,In-store,5.0,5.0,0.88
8231,558,2024-01-16 15:24:40,15,5,5.45,Cash,Online,,2.0,2.73
156,671,2024-01-16 12:14:07,6,1,2.68,Credit Card,Online,,0.0,0.27
8409,244,2024-01-16 15:05:51,6,3,2.84,Mobile Pay,In-store,4.0,0.0,0.0
8501,523,2024-01-16 09:11:47,15,1,4.7,Cash,In-store,4.0,0.0,0.0
9738,450,2024-01-16 10:38:23,15,1,4.72,Mobile Pay,In-store,5.0,0.0,0.0
5599,690,2024-01-16 12:57:51,5,2,6.07,Cash,In-store,5.0,8.0,1.21
380,517,2024-01-16 10:54:06,15,1,4.57,Credit Card,In-store,1.0,0.0,0.0
9587,531,2024-01-16 16:42:47,6,3,5.02,Cash,Online,,0.0,0.0
8996,591,2024-01-16 09:42:32,5,1,1.92,Credit Card,Online,,0.0,0.0
524,278,2024-01-16 16:12:08,15,5,2.27,Cash,Online,,0.0,0.0
10704,665,2024-01-16 10:01:19,21,1,4.4,Credit Card,In-store,2.0,0.0,0.0
6052,638,2024-01-16 13:56:14,5,1,7.25,Cash,In-store,4.0,7.0,0.73
3391,616,2024-01-16 15:32:33,21,1,4.5,Mobile Pay,In-store,2.0,0.0,0.0
10864,141,2024-01-16 15:22:15,6,1,4.63,Cash,In-store,5.0,0.0,0.0
10035,347,2024-01-16 09:58:07,21,1,2.16,Mobile Pay,Online,,0.0,0.0
2985,560,2024-01-16 15:14:47,5,1,3.52,Cash,In-store,2.0,5.0,0.35
7259,595,2024-01-16 15:56:25,15,1,8.34,Cash,In-store,4.0,6.0,0.83
3827,670,2024-01-16 10:39:40,15,1,4.08,Mobile Pay,Online,,0.0,0.0
7131,387,2024-01-16 12:23:12,5,1,3.62,Mobile Pay,Online,,0.0,0.36
2777,553,2024-01-16 10:04:06,15,1,2.51,Credit Card,In-store,4.0,0.0,0.0
2222,120,2024-01-16 11:41:48,21,1,3.95,Cash,In-store,2.0,0.0,0.0
4791,175,2024-01-16 14:30:10,21,1,2.13,Credit Card,In-store,5.0,0.0,0.0
2801,202,2024-01-16 11:21:51,21,1,6.33,Credit Card,In-store,5.0,0.0,0.0
8765,131,2024-01-16 11:10:30,5,1,5.44,Mobile Pay,Online,,0.0,0.0
248,655,2024-01-16 16:12:24,6,1,4.29,Credit Card,In-store,3.0,0.0,0.0
9111,617,2024-01-16 13:38:22,21,1,4.82,Cash,In-store,1.0,8.0,0.48
4057,358,2024-01-16 16:28:29,15,2,4.49,Credit Card,In-store,2.0,0.0,0.0
4424,413,2024-01-16 16:58:51,15,1,2.57,Mobile Pay,In-store,3.0,10.0,0.26
10124,353,2024-01-16 15:00:55,5,1,2.5,Cash,In-store,4.0,0.0,0.0
4002,340,2024-01-16 12:29:10,15,1,3.13,Mobile Pay,In-store,5.0,0.0,0.31
7699,153,2024-01-16 12:58:36,15,1,2.44,Credit Card,Online,,0.0,0.0
7360,529,2024-01-16 10:06:47,21,2,8.71,Credit Card,Online,,0.0,0.0
7480,147,2024-01-16 09:10:15,15,1,4.69,Credit Card,In-store,5.0,0.0,0.0
1409,509,2024-01-16 11:33:50,15,1,5.01,Credit Card,Online,,0.0,0.0
7196,193,2024-01-16 11:16:31,15,1,3.17,Cash,Online,,0.0,0.0
10573,686,2024-01-16 15:42:50,15,1,4.97,Mobile Pay,Online,,6.0,0.5
3913,429,2024-01-16 16:13:33,5,1,4.58,Cash,In-store,3.0,0.0,0.0
7262,345,2024-01-16 14:38:33,15,7,4.46,Mobile Pay,In-store,3.0,0.0,0.0
9350,613,2024-01-16 13:51:06,21,2,4.83,Mobile Pay,In-store,4.0,0.0,0.0
10639,330,2024-01-16 16:24:07,5,1,5.06,Cash,In-store,5.0,7.0,0.51
693,116,2024-01-16 14:19:13,6,1,4.98,Credit Card,Online,,0.0,0.0
2020,536,2024-01-17 15:17:17,15,2,5.01,Cash,In-store,2.0,4.0,1.0
1434,132,2024-01-17 12:52:04,15,2,4.84,Mobile Pay,Online,,0.0,0.0
10801,322,2024-01-17 14:47:42,5,1,8.78,Mobile Pay,Online,,0.0,0.0
4561,336,2024-01-17 10:26:03,15,1,2.46,Cash,In-store,2.0,0.0,0.0
1228,155,2024-01-17 09:45:55,6,1,3.12,Credit Card,Online,,0.0,0.0
223,183,2024-01-17 12:27:49,21,1,6.76,Cash,Online,,0.0,0.0
6309,349,2024-01-17 12:49:08,15,1,3.99,Cash,In-store,2.0,0.0,0.0
5583,690,2024-01-17 16:12:34,21,1,6.07,Mobile Pay,Online,,0.0,0.0
3229,221,2024-01-17 10:25:50,15,2,4.14,Credit Card,In-store,1.0,0.0,0.0
2230,572,2024-01-17 13:21:18,21,1,5.3,Credit Card,In-store,1.0,0.0,0.0
3600,335,2024-01-17 15:01:03,21,1,5.91,Mobile Pay,In-store,2.0,0.0,0.0
